,Signal
2016-10-14 11:14:21.250,0.0
2016-10-14 11:14:21.500,0.0
2016-10-14 11:14:21.750,0.0
2016-10-14 11:14:22.000,0.0
2016-10-14 11:14:22.250,0.0
2016-10-14 11:14:22.500,0.0
2016-10-14 11:14:22.750,0.0
2016-10-14 11:14:23.000,0.0
2016-10-14 11:14:23.250,0.0
2016-10-14 11:14:23.500,0.0
2016-10-14 11:14:23.750,0.0
2016-10-14 11:14:24.000,0.0
2016-10-14 11:14:24.250,0.0
2016-10-14 11:14:24.500,0.0
2016-10-14 11:14:24.750,0.0
2016-10-14 11:14:25.000,0.0
2016-10-14 11:14:25.250,0.0
2016-10-14 11:14:25.500,0.0
2016-10-14 11:14:25.750,0.0
2016-10-14 11:14:26.000,0.0
2016-10-14 11:14:26.250,0.0
2016-10-14 11:14:26.500,0.0
2016-10-14 11:14:26.750,0.0
2016-10-14 11:14:27.000,0.0
2016-10-14 11:14:27.250,0.0
2016-10-14 11:14:27.500,0.0
2016-10-14 11:14:27.750,0.0
2016-10-14 11:14:28.000,0.0
2016-10-14 11:14:28.250,0.0
2016-10-14 11:14:28.500,0.0
2016-10-14 11:14:28.750,0.0
2016-10-14 11:14:29.000,0.0
2016-10-14 11:14:29.250,0.0
2016-10-14 11:14:29.500,0.0
2016-10-14 11:14:29.750,0.0
2016-10-14 11:14:30.000,0.0
2016-10-14 11:14:30.250,0.0
2016-10-14 11:14:30.500,0.0
2016-10-14 11:14:30.750,0.0
2016-10-14 11:14:31.000,0.0
2016-10-14 11:14:31.250,0.0
2016-10-14 11:14:31.500,0.0
2016-10-14 11:14:31.750,0.0
2016-10-14 11:14:32.000,0.0
2016-10-14 11:14:32.250,0.0
2016-10-14 11:14:32.500,0.0
2016-10-14 11:14:32.750,0.0
2016-10-14 11:14:33.000,0.0
2016-10-14 11:14:33.250,0.0
2016-10-14 11:14:33.500,0.0
2016-10-14 11:14:33.750,0.0
2016-10-14 11:14:34.000,0.0
2016-10-14 11:14:34.250,0.0
2016-10-14 11:14:34.500,0.0
2016-10-14 11:14:34.750,0.0
2016-10-14 11:14:35.000,0.0
2016-10-14 11:14:35.250,0.0
2016-10-14 11:14:35.500,0.0
2016-10-14 11:14:35.750,0.0
2016-10-14 11:14:36.000,0.0
2016-10-14 11:14:36.250,0.0
2016-10-14 11:14:36.500,0.0
2016-10-14 11:14:36.750,0.0
2016-10-14 11:14:37.000,0.0
2016-10-14 11:14:37.250,0.0
2016-10-14 11:14:37.500,0.0
2016-10-14 11:14:37.750,1.0
2016-10-14 11:14:38.000,1.0
2016-10-14 11:14:38.250,1.0
2016-10-14 11:14:38.500,1.0
2016-10-14 11:14:38.750,1.0
2016-10-14 11:14:39.000,0.0
2016-10-14 11:14:39.250,0.0
2016-10-14 11:14:39.500,0.0
2016-10-14 11:14:39.750,0.0
2016-10-14 11:14:40.000,0.0
2016-10-14 11:14:40.250,0.0
2016-10-14 11:14:40.500,1.0
2016-10-14 11:14:40.750,1.0
2016-10-14 11:14:41.000,1.0
2016-10-14 11:14:41.250,1.0
2016-10-14 11:14:41.500,1.0
2016-10-14 11:14:41.750,1.0
2016-10-14 11:14:42.000,1.0
2016-10-14 11:14:42.250,1.0
2016-10-14 11:14:42.500,1.0
2016-10-14 11:14:42.750,0.0
2016-10-14 11:14:43.000,0.0
2016-10-14 11:14:43.250,0.0
2016-10-14 11:14:43.500,0.0
2016-10-14 11:14:43.750,0.0
2016-10-14 11:14:44.000,0.0
2016-10-14 11:14:44.250,0.0
2016-10-14 11:14:44.500,0.0
2016-10-14 11:14:44.750,0.0
2016-10-14 11:14:45.000,0.0
2016-10-14 11:14:45.250,1.0
2016-10-14 11:14:45.500,1.0
2016-10-14 11:14:45.750,1.0
2016-10-14 11:14:46.000,1.0
2016-10-14 11:14:46.250,1.0
2016-10-14 11:14:46.500,1.0
2016-10-14 11:14:46.750,0.0
2016-10-14 11:14:47.000,0.0
2016-10-14 11:14:47.250,0.0
2016-10-14 11:14:47.500,0.0
2016-10-14 11:14:47.750,0.0
2016-10-14 11:14:48.000,0.0
2016-10-14 11:14:48.250,0.0
2016-10-14 11:14:48.500,0.0
2016-10-14 11:14:48.750,0.0
2016-10-14 11:14:49.000,0.0
2016-10-14 11:14:49.250,0.0
2016-10-14 11:14:49.500,0.0
2016-10-14 11:14:49.750,0.0
2016-10-14 11:14:50.000,0.0
2016-10-14 11:14:50.250,0.0
2016-10-14 11:14:50.500,0.0
2016-10-14 11:14:50.750,1.0
2016-10-14 11:14:51.000,1.0
2016-10-14 11:14:51.250,0.0
2016-10-14 11:14:51.500,0.0
2016-10-14 11:14:51.750,0.0
2016-10-14 11:14:52.000,0.0
2016-10-14 11:14:52.250,0.0
2016-10-14 11:14:52.500,0.0
2016-10-14 11:14:52.750,0.0
2016-10-14 11:14:53.000,0.0
2016-10-14 11:14:53.250,0.0
2016-10-14 11:14:53.500,0.0
2016-10-14 11:14:53.750,0.0
2016-10-14 11:14:54.000,0.0
2016-10-14 11:14:54.250,0.0
2016-10-14 11:14:54.500,0.0
2016-10-14 11:14:54.750,0.0
2016-10-14 11:14:55.000,0.0
2016-10-14 11:14:55.250,0.0
2016-10-14 11:14:55.500,0.0
2016-10-14 11:14:55.750,0.0
2016-10-14 11:14:56.000,1.0
2016-10-14 11:14:56.250,1.0
2016-10-14 11:14:56.500,1.0
2016-10-14 11:14:56.750,1.0
2016-10-14 11:14:57.000,1.0
2016-10-14 11:14:57.250,1.0
2016-10-14 11:14:57.500,0.0
2016-10-14 11:14:57.750,0.0
2016-10-14 11:14:58.000,0.0
2016-10-14 11:14:58.250,1.0
2016-10-14 11:14:58.500,1.0
2016-10-14 11:14:58.750,1.0
2016-10-14 11:14:59.000,1.0
2016-10-14 11:14:59.250,0.0
2016-10-14 11:14:59.500,1.0
2016-10-14 11:14:59.750,1.0
2016-10-14 11:15:00.000,1.0
2016-10-14 11:15:00.250,1.0
2016-10-14 11:15:00.500,0.0
2016-10-14 11:15:00.750,1.0
2016-10-14 11:15:01.000,1.0
2016-10-14 11:15:01.250,1.0
2016-10-14 11:15:01.500,1.0
2016-10-14 11:15:01.750,1.0
2016-10-14 11:15:02.000,1.0
2016-10-14 11:15:02.250,1.0
2016-10-14 11:15:02.500,1.0
2016-10-14 11:15:02.750,1.0
2016-10-14 11:15:03.000,1.0
2016-10-14 11:15:03.250,1.0
2016-10-14 11:15:03.500,1.0
2016-10-14 11:15:03.750,1.0
2016-10-14 11:15:04.000,0.0
2016-10-14 11:15:04.250,0.0
2016-10-14 11:15:04.500,0.0
2016-10-14 11:15:04.750,0.0
2016-10-14 11:15:05.000,0.0
2016-10-14 11:15:05.250,0.0
2016-10-14 11:15:05.500,0.0
2016-10-14 11:15:05.750,0.0
2016-10-14 11:15:06.000,0.0
2016-10-14 11:15:06.250,0.0
2016-10-14 11:15:06.500,0.0
2016-10-14 11:15:06.750,0.0
2016-10-14 11:15:07.000,0.0
2016-10-14 11:15:07.250,0.0
2016-10-14 11:15:07.500,0.0
2016-10-14 11:15:07.750,0.0
2016-10-14 11:15:08.000,0.0
2016-10-14 11:15:08.250,0.0
2016-10-14 11:15:08.500,0.0
2016-10-14 11:15:08.750,0.0
2016-10-14 11:15:09.000,0.0
2016-10-14 11:15:09.250,0.0
2016-10-14 11:15:09.500,0.0
2016-10-14 11:15:09.750,0.0
2016-10-14 11:15:10.000,0.0
2016-10-14 11:15:10.250,0.0
2016-10-14 11:15:10.500,0.0
2016-10-14 11:15:10.750,0.0
2016-10-14 11:15:11.000,0.0
2016-10-14 11:15:11.250,0.0
2016-10-14 11:15:11.500,0.0
2016-10-14 11:15:11.750,0.0
2016-10-14 11:15:12.000,0.0
2016-10-14 11:15:12.250,0.0
2016-10-14 11:15:12.500,0.0
2016-10-14 11:15:12.750,0.0
2016-10-14 11:15:13.000,0.0
2016-10-14 11:15:13.250,0.0
2016-10-14 11:15:13.500,0.0
2016-10-14 11:15:13.750,1.0
2016-10-14 11:15:14.000,1.0
2016-10-14 11:15:14.250,1.0
2016-10-14 11:15:14.500,1.0
2016-10-14 11:15:14.750,1.0
2016-10-14 11:15:15.000,1.0
2016-10-14 11:15:15.250,1.0
2016-10-14 11:15:15.500,1.0
2016-10-14 11:15:15.750,0.0
2016-10-14 11:15:16.000,0.0
2016-10-14 11:15:16.250,0.0
2016-10-14 11:15:16.500,0.0
2016-10-14 11:15:16.750,0.0
2016-10-14 11:15:17.000,0.0
2016-10-14 11:15:17.250,1.0
2016-10-14 11:15:17.500,1.0
2016-10-14 11:15:17.750,1.0
2016-10-14 11:15:18.000,1.0
2016-10-14 11:15:18.250,1.0
2016-10-14 11:15:18.500,1.0
2016-10-14 11:15:18.750,0.0
2016-10-14 11:15:19.000,1.0
2016-10-14 11:15:19.250,1.0
2016-10-14 11:15:19.500,1.0
2016-10-14 11:15:19.750,1.0
2016-10-14 11:15:20.000,0.0
2016-10-14 11:15:20.250,0.0
2016-10-14 11:15:20.500,0.0
2016-10-14 11:15:20.750,0.0
2016-10-14 11:15:21.000,0.0
2016-10-14 11:15:21.250,0.0
2016-10-14 11:15:21.500,0.0
2016-10-14 11:15:21.750,0.0
2016-10-14 11:15:22.000,1.0
2016-10-14 11:15:22.250,1.0
2016-10-14 11:15:22.500,1.0
2016-10-14 11:15:22.750,1.0
2016-10-14 11:15:23.000,1.0
2016-10-14 11:15:23.250,1.0
2016-10-14 11:15:23.500,1.0
2016-10-14 11:15:23.750,1.0
2016-10-14 11:15:24.000,0.0
2016-10-14 11:15:24.250,0.0
2016-10-14 11:15:24.500,0.0
2016-10-14 11:15:24.750,0.0
2016-10-14 11:15:25.000,0.0
2016-10-14 11:15:25.250,1.0
2016-10-14 11:15:25.500,1.0
2016-10-14 11:15:25.750,1.0
2016-10-14 11:15:26.000,0.0
2016-10-14 11:15:26.250,0.0
2016-10-14 11:15:26.500,0.0
2016-10-14 11:15:26.750,1.0
2016-10-14 11:15:27.000,1.0
2016-10-14 11:15:27.250,1.0
2016-10-14 11:15:27.500,1.0
2016-10-14 11:15:27.750,1.0
2016-10-14 11:15:28.000,1.0
2016-10-14 11:15:28.250,1.0
2016-10-14 11:15:28.500,1.0
2016-10-14 11:15:28.750,0.0
2016-10-14 11:15:29.000,0.0
2016-10-14 11:15:29.250,0.0
2016-10-14 11:15:29.500,0.0
2016-10-14 11:15:29.750,0.0
2016-10-14 11:15:30.000,0.0
2016-10-14 11:15:30.250,0.0
2016-10-14 11:15:30.500,0.0
2016-10-14 11:15:30.750,1.0
2016-10-14 11:15:31.000,1.0
2016-10-14 11:15:31.250,1.0
2016-10-14 11:15:31.500,1.0
2016-10-14 11:15:31.750,1.0
2016-10-14 11:15:32.000,1.0
2016-10-14 11:15:32.250,1.0
2016-10-14 11:15:32.500,1.0
2016-10-14 11:15:32.750,0.0
2016-10-14 11:15:33.000,0.0
2016-10-14 11:15:33.250,0.0
2016-10-14 11:15:33.500,0.0
2016-10-14 11:15:33.750,0.0
2016-10-14 11:15:34.000,0.0
2016-10-14 11:15:34.250,0.0
2016-10-14 11:15:34.500,0.0
2016-10-14 11:15:34.750,0.0
2016-10-14 11:15:35.000,0.0
2016-10-14 11:15:35.250,0.0
2016-10-14 11:15:35.500,0.0
2016-10-14 11:15:35.750,0.0
2016-10-14 11:15:36.000,0.0
2016-10-14 11:15:36.250,0.0
2016-10-14 11:15:36.500,0.0
2016-10-14 11:15:36.750,0.0
2016-10-14 11:15:37.000,0.0
2016-10-14 11:15:37.250,0.0
2016-10-14 11:15:37.500,0.0
2016-10-14 11:15:37.750,0.0
2016-10-14 11:15:38.000,0.0
2016-10-14 11:15:38.250,0.0
2016-10-14 11:15:38.500,0.0
2016-10-14 11:15:38.750,0.0
2016-10-14 11:15:39.000,0.0
2016-10-14 11:15:39.250,0.0
2016-10-14 11:15:39.500,0.0
2016-10-14 11:15:39.750,0.0
2016-10-14 11:15:40.000,0.0
2016-10-14 11:15:40.250,0.0
2016-10-14 11:15:40.500,0.0
2016-10-14 11:15:40.750,0.0
2016-10-14 11:15:41.000,0.0
2016-10-14 11:15:41.250,0.0
2016-10-14 11:15:41.500,0.0
2016-10-14 11:15:41.750,0.0
2016-10-14 11:15:42.000,0.0
2016-10-14 11:15:42.250,0.0
2016-10-14 11:15:42.500,0.0
2016-10-14 11:15:42.750,0.0
2016-10-14 11:15:43.000,0.0
2016-10-14 11:15:43.250,0.0
2016-10-14 11:15:43.500,0.0
2016-10-14 11:15:43.750,0.0
2016-10-14 11:15:44.000,0.0
2016-10-14 11:15:44.250,0.0
2016-10-14 11:15:44.500,0.0
2016-10-14 11:15:44.750,0.0
2016-10-14 11:15:45.000,0.0
2016-10-14 11:15:45.250,0.0
2016-10-14 11:15:45.500,0.0
2016-10-14 11:15:45.750,0.0
2016-10-14 11:15:46.000,0.0
2016-10-14 11:15:46.250,0.0
2016-10-14 11:15:46.500,0.0
2016-10-14 11:15:46.750,0.0
2016-10-14 11:15:47.000,0.0
2016-10-14 11:15:47.250,0.0
2016-10-14 11:15:47.500,0.0
2016-10-14 11:15:47.750,0.0
2016-10-14 11:15:48.000,0.0
2016-10-14 11:15:48.250,0.0
2016-10-14 11:15:48.500,0.0
2016-10-14 11:15:48.750,0.0
2016-10-14 11:15:49.000,0.0
2016-10-14 11:15:49.250,0.0
2016-10-14 11:15:49.500,0.0
2016-10-14 11:15:49.750,0.0
2016-10-14 11:15:50.000,0.0
2016-10-14 11:15:50.250,0.0
2016-10-14 11:15:50.500,0.0
2016-10-14 11:15:50.750,0.0
2016-10-14 11:15:51.000,0.0
2016-10-14 11:15:51.250,0.0
2016-10-14 11:15:51.500,0.0
2016-10-14 11:15:51.750,0.0
2016-10-14 11:15:52.000,0.0
2016-10-14 11:15:52.250,0.0
2016-10-14 11:15:52.500,0.0
2016-10-14 11:15:52.750,0.0
2016-10-14 11:15:53.000,0.0
2016-10-14 11:15:53.250,0.0
2016-10-14 11:15:53.500,0.0
2016-10-14 11:15:53.750,0.0
2016-10-14 11:15:54.000,0.0
2016-10-14 11:15:54.250,0.0
2016-10-14 11:15:54.500,0.0
2016-10-14 11:15:54.750,0.0
2016-10-14 11:15:55.000,0.0
2016-10-14 11:15:55.250,0.0
2016-10-14 11:15:55.500,0.0
2016-10-14 11:15:55.750,0.0
2016-10-14 11:15:56.000,0.0
2016-10-14 11:15:56.250,0.0
2016-10-14 11:15:56.500,0.0
2016-10-14 11:15:56.750,0.0
2016-10-14 11:15:57.000,0.0
2016-10-14 11:15:57.250,0.0
2016-10-14 11:15:57.500,0.0
2016-10-14 11:15:57.750,0.0
2016-10-14 11:15:58.000,0.0
2016-10-14 11:15:58.250,0.0
2016-10-14 11:15:58.500,0.0
2016-10-14 11:15:58.750,0.0
2016-10-14 11:15:59.000,0.0
2016-10-14 11:15:59.250,0.0
2016-10-14 11:15:59.500,0.0
2016-10-14 11:15:59.750,0.0
2016-10-14 11:16:00.000,0.0
2016-10-14 11:16:00.250,0.0
2016-10-14 11:16:00.500,0.0
2016-10-14 11:16:00.750,0.0
2016-10-14 11:16:01.000,0.0
2016-10-14 11:16:01.250,0.0
2016-10-14 11:16:01.500,0.0
2016-10-14 11:16:01.750,0.0
2016-10-14 11:16:02.000,1.0
2016-10-14 11:16:02.250,1.0
2016-10-14 11:16:02.500,1.0
2016-10-14 11:16:02.750,0.0
2016-10-14 11:16:03.000,0.0
2016-10-14 11:16:03.250,0.0
2016-10-14 11:16:03.500,0.0
2016-10-14 11:16:03.750,0.0
2016-10-14 11:16:04.000,0.0
2016-10-14 11:16:04.250,0.0
2016-10-14 11:16:04.500,0.0
2016-10-14 11:16:04.750,0.0
2016-10-14 11:16:05.000,0.0
2016-10-14 11:16:05.250,0.0
2016-10-14 11:16:05.500,0.0
2016-10-14 11:16:05.750,0.0
2016-10-14 11:16:06.000,0.0
2016-10-14 11:16:06.250,0.0
2016-10-14 11:16:06.500,0.0
2016-10-14 11:16:06.750,0.0
2016-10-14 11:16:07.000,0.0
2016-10-14 11:16:07.250,0.0
2016-10-14 11:16:07.500,0.0
2016-10-14 11:16:07.750,0.0
2016-10-14 11:16:08.000,0.0
2016-10-14 11:16:08.250,0.0
2016-10-14 11:16:08.500,0.0
2016-10-14 11:16:08.750,0.0
2016-10-14 11:16:09.000,0.0
2016-10-14 11:16:09.250,0.0
2016-10-14 11:16:09.500,0.0
2016-10-14 11:16:09.750,0.0
2016-10-14 11:16:10.000,0.0
2016-10-14 11:16:10.250,0.0
2016-10-14 11:16:10.500,0.0
2016-10-14 11:16:10.750,0.0
2016-10-14 11:16:11.000,0.0
2016-10-14 11:16:11.250,0.0
2016-10-14 11:16:11.500,0.0
2016-10-14 11:16:11.750,0.0
2016-10-14 11:16:12.000,1.0
2016-10-14 11:16:12.250,1.0
2016-10-14 11:16:12.500,1.0
2016-10-14 11:16:12.750,1.0
2016-10-14 11:16:13.000,1.0
2016-10-14 11:16:13.250,1.0
2016-10-14 11:16:13.500,1.0
2016-10-14 11:16:13.750,1.0
2016-10-14 11:16:14.000,1.0
2016-10-14 11:16:14.250,1.0
2016-10-14 11:16:14.500,1.0
2016-10-14 11:16:14.750,1.0
2016-10-14 11:16:15.000,1.0
2016-10-14 11:16:15.250,1.0
2016-10-14 11:16:15.500,1.0
2016-10-14 11:16:15.750,1.0
2016-10-14 11:16:16.000,1.0
2016-10-14 11:16:16.250,0.0
2016-10-14 11:16:16.500,0.0
2016-10-14 11:16:16.750,0.0
2016-10-14 11:16:17.000,0.0
2016-10-14 11:16:17.250,1.0
2016-10-14 11:16:17.500,1.0
2016-10-14 11:16:17.750,1.0
2016-10-14 11:16:18.000,1.0
2016-10-14 11:16:18.250,1.0
2016-10-14 11:16:18.500,0.0
2016-10-14 11:16:18.750,0.0
2016-10-14 11:16:19.000,0.0
2016-10-14 11:16:19.250,0.0
2016-10-14 11:16:19.500,0.0
2016-10-14 11:16:19.750,0.0
2016-10-14 11:16:20.000,0.0
2016-10-14 11:16:20.250,0.0
2016-10-14 11:16:20.500,0.0
2016-10-14 11:16:20.750,0.0
2016-10-14 11:16:21.000,0.0
2016-10-14 11:16:21.250,1.0
2016-10-14 11:16:21.500,1.0
2016-10-14 11:16:21.750,1.0
2016-10-14 11:16:22.000,0.0
2016-10-14 11:16:22.250,0.0
2016-10-14 11:16:22.500,0.0
2016-10-14 11:16:22.750,0.0
2016-10-14 11:16:23.000,0.0
2016-10-14 11:16:23.250,0.0
2016-10-14 11:16:23.500,0.0
2016-10-14 11:16:23.750,0.0
2016-10-14 11:16:24.000,0.0
2016-10-14 11:16:24.250,0.0
2016-10-14 11:16:24.500,0.0
2016-10-14 11:16:24.750,0.0
2016-10-14 11:16:25.000,0.0
2016-10-14 11:16:25.250,0.0
2016-10-14 11:16:25.500,0.0
2016-10-14 11:16:25.750,0.0
2016-10-14 11:16:26.000,0.0
2016-10-14 11:16:26.250,0.0
2016-10-14 11:16:26.500,0.0
2016-10-14 11:16:26.750,0.0
2016-10-14 11:16:27.000,0.0
2016-10-14 11:16:27.250,0.0
2016-10-14 11:16:27.500,0.0
2016-10-14 11:16:27.750,0.0
2016-10-14 11:16:28.000,0.0
2016-10-14 11:16:28.250,0.0
2016-10-14 11:16:28.500,0.0
2016-10-14 11:16:28.750,0.0
2016-10-14 11:16:29.000,0.0
2016-10-14 11:16:29.250,0.0
2016-10-14 11:16:29.500,0.0
2016-10-14 11:16:29.750,0.0
2016-10-14 11:16:30.000,0.0
2016-10-14 11:16:30.250,0.0
2016-10-14 11:16:30.500,0.0
2016-10-14 11:16:30.750,0.0
2016-10-14 11:16:31.000,0.0
2016-10-14 11:16:31.250,0.0
2016-10-14 11:16:31.500,0.0
2016-10-14 11:16:31.750,0.0
2016-10-14 11:16:32.000,0.0
2016-10-14 11:16:32.250,0.0
2016-10-14 11:16:32.500,0.0
2016-10-14 11:16:32.750,0.0
2016-10-14 11:16:33.000,0.0
2016-10-14 11:16:33.250,0.0
2016-10-14 11:16:33.500,0.0
2016-10-14 11:16:33.750,0.0
2016-10-14 11:16:34.000,0.0
2016-10-14 11:16:34.250,0.0
2016-10-14 11:16:34.500,0.0
2016-10-14 11:16:34.750,0.0
2016-10-14 11:16:35.000,0.0
2016-10-14 11:16:35.250,0.0
2016-10-14 11:16:35.500,0.0
2016-10-14 11:16:35.750,0.0
2016-10-14 11:16:36.000,0.0
2016-10-14 11:16:36.250,0.0
2016-10-14 11:16:36.500,0.0
2016-10-14 11:16:36.750,0.0
2016-10-14 11:16:37.000,0.0
2016-10-14 11:16:37.250,1.0
2016-10-14 11:16:37.500,1.0
2016-10-14 11:16:37.750,1.0
2016-10-14 11:16:38.000,1.0
2016-10-14 11:16:38.250,1.0
2016-10-14 11:16:38.500,0.0
2016-10-14 11:16:38.750,0.0
2016-10-14 11:16:39.000,0.0
2016-10-14 11:16:39.250,0.0
2016-10-14 11:16:39.500,1.0
2016-10-14 11:16:39.750,1.0
2016-10-14 11:16:40.000,1.0
2016-10-14 11:16:40.250,1.0
2016-10-14 11:16:40.500,1.0
2016-10-14 11:16:40.750,0.0
2016-10-14 11:16:41.000,1.0
2016-10-14 11:16:41.250,1.0
2016-10-14 11:16:41.500,1.0
2016-10-14 11:16:41.750,1.0
2016-10-14 11:16:42.000,1.0
2016-10-14 11:16:42.250,1.0
2016-10-14 11:16:42.500,1.0
2016-10-14 11:16:42.750,1.0
2016-10-14 11:16:43.000,1.0
2016-10-14 11:16:43.250,1.0
2016-10-14 11:16:43.500,1.0
2016-10-14 11:16:43.750,1.0
2016-10-14 11:16:44.000,0.0
2016-10-14 11:16:44.250,0.0
2016-10-14 11:16:44.500,1.0
2016-10-14 11:16:44.750,1.0
2016-10-14 11:16:45.000,1.0
2016-10-14 11:16:45.250,1.0
2016-10-14 11:16:45.500,1.0
2016-10-14 11:16:45.750,1.0
2016-10-14 11:16:46.000,0.0
2016-10-14 11:16:46.250,1.0
2016-10-14 11:16:46.500,1.0
2016-10-14 11:16:46.750,1.0
2016-10-14 11:16:47.000,0.0
2016-10-14 11:16:47.250,0.0
2016-10-14 11:16:47.500,0.0
2016-10-14 11:16:47.750,0.0
2016-10-14 11:16:48.000,0.0
2016-10-14 11:16:48.250,0.0
2016-10-14 11:16:48.500,0.0
2016-10-14 11:16:48.750,0.0
2016-10-14 11:16:49.000,0.0
2016-10-14 11:16:49.250,0.0
2016-10-14 11:16:49.500,0.0
2016-10-14 11:16:49.750,0.0
2016-10-14 11:16:50.000,0.0
2016-10-14 11:16:50.250,0.0
2016-10-14 11:16:50.500,0.0
2016-10-14 11:16:50.750,0.0
2016-10-14 11:16:51.000,0.0
2016-10-14 11:16:51.250,0.0
2016-10-14 11:16:51.500,0.0
2016-10-14 11:16:51.750,1.0
2016-10-14 11:16:52.000,1.0
2016-10-14 11:16:52.250,1.0
2016-10-14 11:16:52.500,1.0
2016-10-14 11:16:52.750,1.0
2016-10-14 11:16:53.000,1.0
2016-10-14 11:16:53.250,0.0
2016-10-14 11:16:53.500,1.0
2016-10-14 11:16:53.750,1.0
2016-10-14 11:16:54.000,0.0
2016-10-14 11:16:54.250,0.0
2016-10-14 11:16:54.500,0.0
2016-10-14 11:16:54.750,0.0
2016-10-14 11:16:55.000,0.0
2016-10-14 11:16:55.250,0.0
2016-10-14 11:16:55.500,0.0
2016-10-14 11:16:55.750,0.0
2016-10-14 11:16:56.000,0.0
2016-10-14 11:16:56.250,0.0
2016-10-14 11:16:56.500,0.0
2016-10-14 11:16:56.750,0.0
2016-10-14 11:16:57.000,0.0
2016-10-14 11:16:57.250,0.0
2016-10-14 11:16:57.500,0.0
2016-10-14 11:16:57.750,0.0
2016-10-14 11:16:58.000,0.0
2016-10-14 11:16:58.250,0.0
2016-10-14 11:16:58.500,0.0
2016-10-14 11:16:58.750,0.0
2016-10-14 11:16:59.000,0.0
2016-10-14 11:16:59.250,0.0
2016-10-14 11:16:59.500,0.0
2016-10-14 11:16:59.750,0.0
2016-10-14 11:17:00.000,0.0
2016-10-14 11:17:00.250,0.0
2016-10-14 11:17:00.500,0.0
2016-10-14 11:17:00.750,0.0
2016-10-14 11:17:01.000,0.0
2016-10-14 11:17:01.250,0.0
2016-10-14 11:17:01.500,0.0
2016-10-14 11:17:01.750,0.0
2016-10-14 11:17:02.000,0.0
2016-10-14 11:17:02.250,0.0
2016-10-14 11:17:02.500,0.0
2016-10-14 11:17:02.750,0.0
2016-10-14 11:17:03.000,0.0
2016-10-14 11:17:03.250,0.0
2016-10-14 11:17:03.500,0.0
2016-10-14 11:17:03.750,0.0
2016-10-14 11:17:04.000,0.0
2016-10-14 11:17:04.250,0.0
2016-10-14 11:17:04.500,0.0
2016-10-14 11:17:04.750,0.0
2016-10-14 11:17:05.000,0.0
2016-10-14 11:17:05.250,0.0
2016-10-14 11:17:05.500,0.0
2016-10-14 11:17:05.750,0.0
2016-10-14 11:17:06.000,0.0
2016-10-14 11:17:06.250,0.0
2016-10-14 11:17:06.500,0.0
2016-10-14 11:17:06.750,0.0
2016-10-14 11:17:07.000,0.0
2016-10-14 11:17:07.250,0.0
2016-10-14 11:17:07.500,0.0
2016-10-14 11:17:07.750,0.0
2016-10-14 11:17:08.000,0.0
2016-10-14 11:17:08.250,0.0
2016-10-14 11:17:08.500,1.0
2016-10-14 11:17:08.750,1.0
2016-10-14 11:17:09.000,1.0
2016-10-14 11:17:09.250,1.0
2016-10-14 11:17:09.500,0.0
2016-10-14 11:17:09.750,0.0
2016-10-14 11:17:10.000,0.0
2016-10-14 11:17:10.250,0.0
2016-10-14 11:17:10.500,0.0
2016-10-14 11:17:10.750,0.0
2016-10-14 11:17:11.000,0.0
2016-10-14 11:17:11.250,0.0
2016-10-14 11:17:11.500,0.0
2016-10-14 11:17:11.750,0.0
2016-10-14 11:17:12.000,0.0
2016-10-14 11:17:12.250,0.0
2016-10-14 11:17:12.500,0.0
2016-10-14 11:17:12.750,0.0
2016-10-14 11:17:13.000,0.0
2016-10-14 11:17:13.250,0.0
2016-10-14 11:17:13.500,0.0
2016-10-14 11:17:13.750,0.0
2016-10-14 11:17:14.000,0.0
2016-10-14 11:17:14.250,0.0
2016-10-14 11:17:14.500,0.0
2016-10-14 11:17:14.750,0.0
2016-10-14 11:17:15.000,0.0
2016-10-14 11:17:15.250,0.0
2016-10-14 11:17:15.500,0.0
2016-10-14 11:17:15.750,0.0
2016-10-14 11:17:16.000,0.0
2016-10-14 11:17:16.250,0.0
2016-10-14 11:17:16.500,0.0
2016-10-14 11:17:16.750,0.0
2016-10-14 11:17:17.000,0.0
2016-10-14 11:17:17.250,0.0
2016-10-14 11:17:17.500,0.0
2016-10-14 11:17:17.750,0.0
2016-10-14 11:17:18.000,0.0
2016-10-14 11:17:18.250,0.0
2016-10-14 11:17:18.500,0.0
2016-10-14 11:17:18.750,0.0
2016-10-14 11:17:19.000,0.0
2016-10-14 11:17:19.250,0.0
2016-10-14 11:17:19.500,0.0
2016-10-14 11:17:19.750,0.0
2016-10-14 11:17:20.000,0.0
2016-10-14 11:17:20.250,0.0
2016-10-14 11:17:20.500,0.0
2016-10-14 11:17:20.750,0.0
2016-10-14 11:17:21.000,0.0
2016-10-14 11:17:21.250,0.0
2016-10-14 11:17:21.500,0.0
2016-10-14 11:17:21.750,0.0
2016-10-14 11:17:22.000,0.0
2016-10-14 11:17:22.250,0.0
2016-10-14 11:17:22.500,0.0
2016-10-14 11:17:22.750,0.0
2016-10-14 11:17:23.000,0.0
2016-10-14 11:17:23.250,0.0
2016-10-14 11:17:23.500,0.0
2016-10-14 11:17:23.750,0.0
2016-10-14 11:17:24.000,1.0
2016-10-14 11:17:24.250,1.0
2016-10-14 11:17:24.500,1.0
2016-10-14 11:17:24.750,1.0
2016-10-14 11:17:25.000,1.0
